CCD Temp Monitor
Date \t SetPoint C \t Sensor C \t Heater Level
2016-03-21 16:04:36	-55.000	+03.293	000.0
2016-03-21 16:05:36	-55.000	+03.382	000.0
2016-03-21 16:06:37	-55.000	+03.471	000.0
2016-03-21 16:07:37	-55.000	+03.561	000.0
2016-03-21 16:08:38	-55.000	+03.647	000.0
2016-03-21 16:09:39	-55.000	+03.736	000.0
2016-03-21 16:10:39	-55.000	+03.822	000.0
2016-03-21 16:11:40	-55.000	+03.908	000.0
2016-03-21 16:12:41	-55.000	+03.993	000.0
2016-03-21 16:13:41	-55.000	+04.078	000.0
2016-03-21 16:14:42	-55.000	+04.164	000.0
2016-03-21 16:15:42	-55.000	+04.248	000.0
2016-03-21 16:16:43	-55.000	+04.333	000.0
2016-03-21 16:17:44	-55.000	+04.417	000.0
2016-03-21 16:18:44	-55.000	+04.500	000.0
2016-03-21 16:19:45	-55.000	+04.583	000.0
2016-03-21 16:20:46	-55.000	+04.666	000.0
2016-03-21 16:21:46	-55.000	+04.748	000.0
2016-03-21 16:22:47	-55.000	+04.830	000.0
2016-03-21 16:23:48	-55.000	+04.911	000.0
2016-03-21 16:24:48	-55.000	+04.994	000.0
2016-03-21 16:25:49	-55.000	+05.074	000.0
2016-03-21 16:26:49	-55.000	+05.154	000.0
2016-03-21 16:27:50	-55.000	+05.234	000.0
2016-03-21 16:28:51	-55.000	+05.313	000.0
2016-03-21 16:29:51	-55.000	+05.393	000.0
2016-03-21 16:30:52	-55.000	+05.473	000.0
2016-03-21 16:31:53	-55.000	+05.552	000.0
2016-03-21 16:32:53	-55.000	+05.631	000.0
2016-03-21 16:33:54	-55.000	+05.710	000.0
2016-03-21 16:34:54	-55.000	+05.787	000.0
2016-03-21 16:35:55	-55.000	+05.865	000.0
2016-03-21 16:36:56	-55.000	+05.941	000.0
2016-03-21 16:37:56	-55.000	+06.018	000.0
2016-03-21 16:38:57	-55.000	+06.095	000.0
2016-03-21 16:39:58	-55.000	+06.172	000.0
2016-03-21 16:40:58	-55.000	+06.248	000.0
2016-03-21 16:41:59	-55.000	+06.324	000.0
2016-03-21 16:42:59	-55.000	+06.399	000.0
2016-03-21 16:44:00	-55.000	+06.473	000.0
2016-03-21 16:45:01	-55.000	+06.547	000.0
2016-03-21 16:46:01	-55.000	+06.620	000.0
2016-03-21 16:47:02	-55.000	+06.695	000.0
2016-03-21 16:48:03	-55.000	+06.769	000.0
2016-03-21 16:49:03	-55.000	+06.842	000.0
2016-03-21 16:50:04	-55.000	+06.915	000.0
2016-03-21 16:51:04	-55.000	+06.986	000.0
2016-03-21 16:52:05	-55.000	+07.059	000.0
2016-03-21 16:53:06	-55.000	+07.131	000.0
2016-03-21 16:54:06	-55.000	+07.203	000.0
2016-03-21 16:55:07	-55.000	+07.274	000.0
2016-03-21 16:56:08	-55.000	+07.344	000.0
2016-03-21 16:57:08	-55.000	+07.415	000.0
2016-03-21 16:58:09	-55.000	+07.484	000.0
2016-03-21 16:59:09	-55.000	+07.555	000.0
2016-03-21 17:00:10	-55.000	+07.624	000.0
2016-03-21 17:01:11	-55.000	+07.693	000.0
2016-03-21 17:02:11	-55.000	+07.762	000.0
2016-03-21 17:03:12	-55.000	+07.830	000.0
2016-03-21 17:04:13	-55.000	+07.899	000.0
2016-03-21 17:05:13	-55.000	+07.968	000.0
2016-03-21 17:06:14	-55.000	+08.035	000.0
2016-03-21 17:07:14	-55.000	+08.103	000.0
2016-03-21 17:08:15	-55.000	+08.171	000.0
2016-03-21 17:09:16	-55.000	+08.237	000.0
2016-03-21 17:10:16	-55.000	+08.304	000.0
2016-03-21 17:11:17	-55.000	+08.370	000.0
2016-03-21 17:12:18	-55.000	+08.436	000.0
2016-03-21 17:13:18	-55.000	+08.501	000.0
2016-03-21 17:14:19	-55.000	+08.565	000.0
2016-03-21 17:15:19	-55.000	+08.630	000.0
2016-03-21 17:16:20	-55.000	+08.695	000.0
2016-03-21 17:17:21	-55.000	+08.760	000.0
2016-03-21 17:18:21	-55.000	+08.824	000.0
2016-03-21 17:19:22	-55.000	+08.887	000.0
2016-03-21 17:20:23	-55.000	+08.950	000.0
2016-03-21 17:21:23	-55.000	+09.014	000.0
2016-03-21 17:22:24	-55.000	+09.077	000.0
2016-03-21 17:23:24	-55.000	+09.139	000.0
2016-03-21 17:24:25	-55.000	+09.202	000.0
2016-03-21 17:25:26	-55.000	+09.264	000.0
2016-03-21 17:26:26	-55.000	+09.326	000.0
2016-03-21 17:27:27	-55.000	+09.388	000.0
2016-03-21 17:28:28	-55.000	+09.449	000.0
2016-03-21 17:29:28	-55.000	+09.510	000.0
2016-03-21 17:30:29	-55.000	+09.570	000.0
2016-03-21 17:31:29	-55.000	+09.630	000.0
2016-03-21 17:32:30	-55.000	+09.689	000.0
2016-03-21 17:33:31	-55.000	+09.749	000.0
2016-03-21 17:34:31	-55.000	+09.808	000.0
2016-03-21 17:35:32	-55.000	+09.867	000.0
2016-03-21 17:36:33	-55.000	+09.926	000.0
2016-03-21 17:37:33	-55.000	+09.985	000.0
2016-03-21 17:38:34	-55.000	+10.043	000.0
2016-03-21 17:39:34	-55.000	+10.102	000.0
2016-03-21 17:40:35	-55.000	+10.160	000.0
