CCD Temp Monitor
Date \t SetPoint C \t Sensor C \t Heater Level
2016-03-18 10:34:04	-55.000	+07.384	000.0
2016-03-18 10:35:04	-55.000	+04.060	000.0
2016-03-18 10:36:05	-55.000	+00.714	000.0
2016-03-18 10:37:06	-55.000	-02.628	000.0
2016-03-18 10:38:06	-55.000	-05.853	000.0
2016-03-18 10:40:07	-55.000	-12.042	000.0
2016-03-18 10:41:08	-55.000	-14.767	000.0
2016-03-18 10:42:08	-55.000	-17.566	000.0
2016-03-18 10:43:09	-55.000	-20.655	000.0
2016-03-18 10:44:09	-55.000	-23.575	000.0
2016-03-18 10:45:10	-55.000	-24.946	000.0
2016-03-18 10:46:11	-55.000	-24.938	000.0
2016-03-18 10:47:11	-55.000	-26.039	000.0
2016-03-18 10:48:12	-55.000	-28.655	000.0
2016-03-18 10:49:13	-55.000	-30.904	000.0
2016-03-18 10:50:13	-55.000	-32.586	000.0
2016-03-18 10:51:14	-55.000	-34.149	000.0
2016-03-18 10:52:14	-55.000	-36.243	000.0
2016-03-18 10:53:15	-55.000	-37.723	000.0
2016-03-18 10:54:16	-55.000	-39.197	000.0
2016-03-18 10:55:16	-55.000	-41.445	000.0
2016-03-18 10:56:17	-55.000	-42.662	000.0
2016-03-18 10:57:18	-55.000	-44.222	000.0
2016-03-18 10:58:18	-55.000	-45.712	000.0
2016-03-18 10:59:19	-55.000	-47.270	000.0
2016-03-18 11:00:19	-55.000	-48.337	000.0
2016-03-18 11:01:20	-55.000	-49.405	000.0
2016-03-18 11:02:21	-55.000	-50.756	000.0
2016-03-18 11:03:21	-55.000	-51.668	000.0
2016-03-18 11:04:22	-55.000	-52.477	000.0
2016-03-18 11:05:23	-55.000	-53.181	000.0
2016-03-18 11:06:23	-55.000	-53.880	000.0
2016-03-18 11:07:24	-55.000	-54.531	000.0
2016-03-18 11:08:24	-55.000	-55.135	000.0
2016-03-18 11:09:25	-55.000	-55.696	000.0
2016-03-18 11:10:26	-55.000	-56.212	000.0
2016-03-18 11:11:26	-55.000	-56.873	000.0
2016-03-18 11:12:27	-55.000	-57.591	000.0
2016-03-18 11:13:28	-55.000	-57.862	000.0
2016-03-18 11:14:28	-55.000	-58.245	000.0
2016-03-18 11:15:29	-55.000	-58.711	000.0
2016-03-18 11:16:29	-55.000	-58.890	000.0
2016-03-18 11:17:30	-55.000	-59.080	000.0
2016-03-18 11:18:31	-55.000	-59.277	000.0
2016-03-18 11:19:31	-55.000	-59.453	000.0
2016-03-18 11:20:32	-55.000	-59.638	000.0
2016-03-18 11:21:33	-55.000	-59.807	000.0
2016-03-18 11:22:33	-55.000	-59.965	000.0
2016-03-18 11:23:34	-55.000	-60.115	000.0
2016-03-18 11:24:34	-55.000	-60.256	000.0
2016-03-18 11:25:35	-55.000	-60.372	000.0
2016-03-18 11:26:36	-55.000	-60.491	000.0
2016-03-18 11:27:36	-55.000	-60.606	000.0
2016-03-18 11:28:37	-55.000	-60.711	000.0
2016-03-18 11:29:38	-55.000	-60.814	000.0
2016-03-18 11:30:38	-55.000	-60.983	000.0
2016-03-18 11:31:39	-55.000	-61.193	000.0
2016-03-18 11:32:39	-55.000	-61.376	000.0
2016-03-18 11:33:40	-55.000	-61.533	000.0
2016-03-18 11:34:41	-55.000	-62.137	000.0
2016-03-18 11:35:41	-55.000	-62.913	000.0
2016-03-18 11:36:42	-55.000	-63.214	000.0
2016-03-18 11:37:43	-55.000	-63.138	000.0
2016-03-18 11:38:43	-55.000	-63.161	000.0
2016-03-18 11:39:44	-55.000	-63.307	000.0
2016-03-18 11:40:45	-55.000	-63.047	000.0
2016-03-18 11:41:45	-55.000	-62.947	000.0
2016-03-18 11:42:46	-55.000	-63.342	000.0
2016-03-18 11:43:46	-55.000	-63.219	000.0
2016-03-18 11:44:47	-55.000	-63.169	000.0
2016-03-18 11:45:48	-55.000	-62.933	000.0
2016-03-18 11:46:48	-55.000	-61.011	000.0
2016-03-18 11:47:49	-55.000	-58.986	000.0
2016-03-18 11:48:50	-55.000	-58.666	000.0
2016-03-18 11:49:50	-55.000	-59.152	000.0
2016-03-18 11:50:51	-55.000	-59.761	000.0
2016-03-18 11:51:51	-55.000	-60.347	000.0
2016-03-18 11:52:52	-55.000	-60.877	000.0
2016-03-18 11:53:53	-55.000	-61.319	000.0
2016-03-18 11:54:53	-55.000	-61.559	000.0
2016-03-18 11:55:54	-55.000	-61.788	000.0
2016-03-18 11:56:55	-55.000	-62.133	000.0
2016-03-18 11:57:55	-55.000	-62.448	000.0
2016-03-18 11:58:56	-55.000	-63.203	000.0
2016-03-18 11:59:56	-55.000	-63.162	000.0
2016-03-18 12:00:57	-55.000	-63.428	000.0
2016-03-18 12:01:58	-55.000	-63.730	000.0
2016-03-18 12:02:58	-55.000	-63.904	000.0
2016-03-18 12:03:59	-55.000	-63.988	000.0
2016-03-18 12:05:00	-55.000	-63.782	000.0
2016-03-18 12:06:00	-55.000	-63.750	000.0
2016-03-18 12:07:01	-55.000	-63.758	000.0
2016-03-18 12:08:01	-55.000	-63.822	000.0
2016-03-18 12:09:02	-55.000	-63.928	000.0
2016-03-18 12:10:03	-55.000	-63.976	000.0
2016-03-18 12:11:03	-55.000	-64.007	000.0
2016-03-18 12:12:04	-55.000	-64.027	000.0
2016-03-18 12:13:05	-55.000	-64.052	000.0
2016-03-18 12:14:05	-55.000	-64.088	000.0
2016-03-18 12:15:06	-55.000	-64.116	000.0
2016-03-18 12:16:06	-55.000	-64.144	000.0
2016-03-18 12:17:07	-55.000	-64.165	000.0
2016-03-18 12:18:08	-55.000	-64.188	000.0
2016-03-18 12:19:08	-55.000	-64.207	000.0
2016-03-18 12:20:09	-55.000	-64.226	000.0
